Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-jpdv,randomiser-i3f2,checkpoint-neje,order-73e3,checkpoint-iq13,checkpoint-t4s8,Randomise questionnaire elements?,Question Key,Response
27,1684764486891,22/05/2023 14:08:06,1684764511014,2,22/05/2023 16:08:31,97845,6,questionnaire-ld1e,,29654306,BLIND,8816980,,complete,fhltad,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.50,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Negative-to-positive,Survived game,ABKCJDIEHFG,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,140337
1,1684326943871,17/05/2023 12:35:43,1684326967350,2,17/05/2023 14:36:07,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1225x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1684327069196,17/05/2023 12:37:49,1684327092658,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,gender,Weiblich
3,1684327069296,17/05/2023 12:37:49,1684327092662,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,gender-quantised,2
4,1684327069296,17/05/2023 12:37:49,1684327092663,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,age,24
5,1684327069296,17/05/2023 12:37:49,1684327092663,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,citizenship-1,Deutsch
6,1684327069296,17/05/2023 12:37:49,1684327092664,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,mother_tongue-1,Deutsch
7,1684327069296,17/05/2023 12:37:49,1684327092664,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,migration,Nicht immigriert
8,1684327069296,17/05/2023 12:37:49,1684327092664,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,migration-quantised,2
9,1684327069296,17/05/2023 12:37:49,1684327092665,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,migration_age,
10,1684327069296,17/05/2023 12:37:49,1684327092665,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,relationship_status,Single
11,1684327069296,17/05/2023 12:37:49,1684327092666,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,relationship_status-quantised,1
12,1684327069296,17/05/2023 12:37:49,1684327092667,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,family_status-1,Ledig
13,1684327069296,17/05/2023 12:37:49,1684327092667,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,school_education,Abitur (oder gleichwertig)
14,1684327069296,17/05/2023 12:37:49,1684327092667,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,school_education-quantised,6
15,1684327069296,17/05/2023 12:37:49,1684327092668,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,vocation,(Bisher) kein beruflicher Abschluss
16,1684327069296,17/05/2023 12:37:49,1684327092668,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,vocation-quantised,1
17,1684327069296,17/05/2023 12:37:49,1684327092669,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,employement_status,Nicht erwerbstätig
18,1684327069296,17/05/2023 12:37:49,1684327092669,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,employement_status-quantised,1
19,1684327069296,17/05/2023 12:37:49,1684327092669,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,weekly_working_time,
20,1684327069296,17/05/2023 12:37:49,1684327092670,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,reduced_earning_capacity,Nein
21,1684327069296,17/05/2023 12:37:49,1684327092671,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,reduced_earning_capacity-quantised,1
22,1684327069296,17/05/2023 12:37:49,1684327092671,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,current_occupation-2,Student*in
23,1684327069386,17/05/2023 12:37:49,1684327092672,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,household_members,4
24,1684327069386,17/05/2023 12:37:49,1684327092672,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,household_members_under_14,keine
25,1684327069386,17/05/2023 12:37:49,1684327092673,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,houshold_members_between_14_and_17,keine
26,1684327069386,17/05/2023 12:37:49,1684327092674,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,average_net_income,800
27,1684327069386,17/05/2023 12:37:49,1684327092674,2,17/05/2023 14:38:12,97845,6,questionnaire-ld1e,,29573417,BLIND,8796180,,complete,aniztz,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.42,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Positive-to-negative,Survived game,IJHKGAFBECD,Survived debriefing,survived study assessment,No,END QUESTIONNAIRE,125324
1,1683558659658,08/05/2023 15:10:59,1683558521606,2,08/05/2023 17:08:41,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1225x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,BEGIN QUESTIONNAIRE,
2,1683558774870,08/05/2023 15:12:54,1683558636856,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,gender,Männlich
3,1683558774972,08/05/2023 15:12:54,1683558636858,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,gender-quantised,1
4,1683558774972,08/05/2023 15:12:54,1683558636858,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,age,25
5,1683558774972,08/05/2023 15:12:54,1683558636858,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,citizenship-1,Deutsch
6,1683558774972,08/05/2023 15:12:54,1683558636858,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,mother_tongue-1,Deutsch
7,1683558774972,08/05/2023 15:12:54,1683558636858,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,migration,Nicht immigriert
8,1683558774972,08/05/2023 15:12:54,1683558636858,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,migration-quantised,2
9,1683558774972,08/05/2023 15:12:54,1683558636858,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,migration_age,
10,1683558774972,08/05/2023 15:12:54,1683558636858,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,relationship_status,In fester Partnerschaft (z.B. verheiratet)
11,1683558774972,08/05/2023 15:12:54,1683558636859,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,relationship_status-quantised,2
12,1683558774972,08/05/2023 15:12:54,1683558636859,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,family_status-1,Ledig
13,1683558774972,08/05/2023 15:12:54,1683558636859,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,school_education,Realschulabschluss/mittlere Reife (oder gleichwertig)
14,1683558774972,08/05/2023 15:12:54,1683558636859,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,school_education-quantised,4
15,1683558774972,08/05/2023 15:12:54,1683558636859,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,vocation,Abgeschlossene Berufsausbildung/Lehre
16,1683558774972,08/05/2023 15:12:54,1683558636859,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,vocation-quantised,2
17,1683558774972,08/05/2023 15:12:54,1683558636859,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,employement_status,Vollzeit erwerbstätig
18,1683558774972,08/05/2023 15:12:54,1683558636860,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,employement_status-quantised,3
19,1683558774972,08/05/2023 15:12:54,1683558636860,2,08/05/2023 17:10:36,97845,6,questionnaire-ld1e,,29368724,BLIND,8742634,,complete,jwddan,,computer,Desktop or Laptop,Windows 10,Edge 113.0.1774.35,1280x720,1209x609,Survived debriefing,,,Demographics,2,Survived code insertion,Ambigious,Survived game,HIGJFKEADBC,Survived debriefing,survived study assessment,No,weekly_working_time,40
